2772.txt	3128	365	0.12	93
4283.txt	3102	460	0.15	100
2961.txt	1792	185	0.1	43
3527.txt	687	173	0.25	27
3363.txt	1651	491	0.3	58
4038.txt	667	107	0.16	31
1407.txt	2352	216	0.09	73
1941.txt	5587	896	0.16	167
6982.txt	2083	422	0.2	65
6406.txt	6761	1060	0.16	188
4577.txt	11742	2881	0.25	366
1714.txt	44288	4531	0.1	1349
2025.txt	5009	412	0.08	141
7026.txt	7210	2695	0.37	211
4205.txt	13282	4922	0.37	378
331.txt	6980	321	0.05	201
5559.txt	1598	606	0.38	69
4647.txt	2471	752	0.3	78
2481.txt	1898	579	0.31	78
703.txt	3370	475	0.14	95
4437.txt	4225	877	0.21	79
2978.txt	4888	423	0.09	147
4853.txt	4764	998	0.21	134
6673.txt	4069	448	0.11	117
358.txt	4214	362	0.09	123
754.txt	4678	570	0.12	170
2475.txt	2700	868	0.32	123
3894.txt	4431	1156	0.26	103
430.txt	4648	384	0.08	147
3411.txt	12003	1352	0.11	347
1134.txt	3441	473	0.14	120
5800.txt	3442	475	0.14	95
1186.txt	4114	944	0.23	111
3230.txt	3527	1207	0.34	91
5023.txt	6331	2324	0.37	199
780.txt	3621	637	0.18	94
5786.txt	2688	458	0.17	117
2918.txt	1223	194	0.16	43
6371.txt	1017	368	0.36	46
4673.txt	6982	1006	0.14	291
6392.txt	1349	525	0.39	43
481.txt	2799	352	0.13	81
1739.txt	2263	514	0.23	74
2644.txt	2282	225	0.1	136
867.txt	10601	823	0.08	388
5798.txt	4269	1447	0.34	167
2693.txt	2414	676	0.28	70
982.txt	4056	345	0.09	117
2706.txt	1384	509	0.37	47
6341.txt	6054	1373	0.23	242
194.txt	6790	765	0.11	202
712.txt	6662	732	0.11	190
2630.txt	5674	1207	0.21	163
1666.txt	4349	812	0.19	125
4633.txt	3388	608	0.18	82
737.txt	4457	632	0.14	139
5231.txt	9448	2695	0.29	276
6664.txt	3514	688	0.2	172
2285.txt	9361	1942	0.21	284
1701.txt	5162	413	0.08	151
7027.txt	1381	721	0.52	61
5350.txt	1104	481	0.44	41
4829.txt	1487	300	0.2	52
2538.txt	1459	601	0.41	62
407.txt	7399	1890	0.26	187
352.txt	4612	262	0.06	133
6613.txt	5106	1176	0.23	151
4615.txt	2956	1102	0.37	96
71.txt	4473	545	0.12	127
7117.txt	5174	1187	0.23	136
5500.txt	10406	2704	0.26	273
6563.txt	3165	806	0.25	117
1637.txt	1767	380	0.22	60
6861.txt	1467	528	0.36	54
4553.txt	1814	720	0.4	70
6556.txt	12159	1326	0.11	301
3380.txt	6670	1126	0.17	204
1997.txt	5535	990	0.18	175
4959.txt	5778	2278	0.39	181
1644.txt	6950	457	0.07	186
1686.txt	2186	699	0.32	82
5336.txt	4725	2098	0.44	159
6491.txt	3710	311	0.08	136
4873.txt	2895	803	0.28	69
5194.txt	4073	1038	0.25	161
2230.txt	1527	158	0.1	52
3396.txt	3596	751	0.21	119
127.txt	831	385	0.46	27
385.txt	5751	688	0.12	171
6639.txt	2072	509	0.25	67
5580.txt	1661	374	0.23	48
3571.txt	5155	831	0.16	169
6459.txt	1412	428	0.3	47
2863.txt	2263	659	0.29	72
3106.txt	1671	438	0.26	65
3083.txt	7691	865	0.11	241
4824.txt	246	103	0.42	13
3529.txt	4399	630	0.14	156
1428.txt	4569	490	0.11	141
807.txt	4318	523	0.12	115
6455.txt	4284	949	0.22	135
4117.txt	4446	955	0.21	77
5893.txt	2652	617	0.23	89
2688.txt	1650	345	0.21	58
1462.txt	10664	736	0.07	302
6321.txt	7131	1458	0.2	178
5604.txt	1276	428	0.34	55
2488.txt	13633	2060	0.15	444
2910.txt	3449	859	0.25	99
3485.txt	5980	663	0.11	233
1651.txt	6498	656	0.1	200
1493.txt	12819	746	0.06	452
3733.txt	2064	255	0.12	51
1880.txt	5089	670	0.13	160
2155.txt	2544	709	0.28	73
4060.txt	5248	1035	0.2	137
277.txt	4195	346	0.08	120
6042.txt	1184	452	0.38	48
1435.txt	1292	368	0.28	38
4348.txt	3108	587	0.19	126
1557.txt	10347	1536	0.15	322
1507.txt	2580	414	0.16	84
911.txt	2876	637	0.22	97
7059.txt	9748	2662	0.27	299
5148.txt	7073	2438	0.34	232
4726.txt	6252	2024	0.32	172
733.txt	5485	507	0.09	185
6483.txt	4216	1862	0.44	128
1775.txt	2388	645	0.27	90
1923.txt	2973	418	0.14	90
1083.txt	8706	334	0.04	226
5004.txt	2597	892	0.34	99
6235.txt	6253	1002	0.16	190
2944.txt	7787	1320	0.17	236
2800.txt	2658	644	0.24	73
6281.txt	1214	450	0.37	54
220.txt	1629	226	0.14	53
4653.txt	1499	426	0.28	47
5392.txt	4591	1531	0.33	123
6530.txt	3018	769	0.25	90
2634.txt	2983	569	0.19	99
6681.txt	8866	1481	0.17	248
5652.txt	5765	1282	0.22	175
193.txt	7175	374	0.05	207
3347.txt	1456	529	0.36	39
3586.txt	3015	232	0.08	107
6594.txt	1958	884	0.45	82
3052.txt	5659	623	0.11	192
922.txt	5649	280	0.05	146
2557.txt	3879	890	0.23	99
542.txt	3805	342	0.09	113
6700.txt	2907	1144	0.39	84
218.txt	5850	176	0.03	171
3749.txt	2608	1089	0.42	93
1147.txt	2424	338	0.14	68
1634.txt	4412	716	0.16	124
6306.txt	4106	378	0.09	99
2335.txt	3992	925	0.23	162
6940.txt	2194	342	0.16	84
440.txt	6344	622	0.1	164
3539.txt	2160	454	0.21	74
1818.txt	3219	583	0.18	114
4936.txt	11634	3741	0.32	319
5626.txt	3376	795	0.24	96
4552.txt	10833	1781	0.16	344
3801.txt	2503	804	0.32	85
6323.txt	6524	794	0.12	175
1459.txt	1477	280	0.19	52
5970.txt	1617	517	0.32	67
4974.txt	1462	561	0.38	55
4008.txt	1415	345	0.24	61
2018.txt	3271	607	0.19	131
1216.txt	7551	701	0.09	205
5448.txt	2776	1012	0.36	70
417.txt	18906	1534	0.08	429
1422.txt	3639	560	0.15	124
6012.txt	5375	1076	0.2	146
2631.txt	5238	609	0.12	154
3150.txt	4367	739	0.17	196
2491.txt	2456	634	0.26	85
5589.txt	5047	2499	0.5	177
1640.txt	1524	357	0.23	43
3096.txt	5951	993	0.17	147
4881.txt	5330	868	0.16	123
6755.txt	9130	2701	0.3	276
1801.txt	1187	395	0.33	37
5131.txt	1752	582	0.33	41
2183.txt	1611	337	0.21	67
6211.txt	3406	760	0.22	99
6580.txt	5343	668	0.13	192
4265.txt	2153	426	0.2	80
6203.txt	6079	1710	0.28	221
4192.txt	1905	558	0.29	59
327.txt	6333	503	0.08	164
5483.txt	1313	468	0.36	63
1827.txt	4495	369	0.08	169
2715.txt	1128	462	0.41	47
5882.txt	2592	1025	0.4	66
6695.txt	2926	858	0.29	103
1825.txt	5789	894	0.15	161
1316.txt	4522	269	0.06	153
2459.txt	4717	914	0.19	153
2270.txt	3715	349	0.09	114
2699.txt	1530	303	0.2	43
5372.txt	5738	1521	0.27	182
5196.txt	1690	624	0.37	48
431.txt	3453	439	0.13	112
2338.txt	3733	661	0.18	113
7076.txt	22904	4151	0.18	962
4540.txt	2308	493	0.21	68
3387.txt	1115	255	0.23	41
3077.txt	2626	575	0.22	72
3689.txt	4610	345	0.07	201
3362.txt	3657	685	0.19	117
693.txt	7403	698	0.09	227
5984.txt	1958	679	0.35	62
4429.txt	5304	1480	0.28	163
1721.txt	3590	608	0.17	103
6545.txt	1585	646	0.41	51
4208.txt	2447	448	0.18	97
2406.txt	2194	802	0.37	78
6716.txt	2645	1125	0.43	80
1504.txt	1680	359	0.21	61
5656.txt	2659	987	0.37	101
4398.txt	1310	418	0.32	56
2451.txt	11845	1969	0.17	414
6315.txt	2067	494	0.24	78
3562.txt	3272	769	0.24	95
1904.txt	6775	971	0.14	230
738.txt	3995	610	0.15	118
5212.txt	9194	2293	0.25	214
4740.txt	37418	14640	0.39	786
1403.txt	5089	593	0.12	157
3477.txt	4167	1169	0.28	158
5332.txt	3437	926	0.27	108
3203.txt	5148	955	0.19	160
2258.txt	2462	429	0.17	76
6705.txt	4396	890	0.2	141
2364.txt	4409	610	0.14	145
518.txt	1342	234	0.17	46
3678.txt	7863	1641	0.21	311
6033.txt	3422	847	0.25	83
68.txt	3273	428	0.13	121
2505.txt	2744	696	0.25	104
5230.txt	1643	540	0.33	69
816.txt	10714	757	0.07	345
5943.txt	4560	869	0.19	146
3205.txt	2611	1106	0.42	95
5955.txt	1441	491	0.34	31
5234.txt	7418	2913	0.39	224
3806.txt	3154	487	0.15	101
553.txt	7624	342	0.04	194
3621.txt	1755	376	0.21	53
1967.txt	2641	681	0.26	94
653.txt	7010	583	0.08	135
1868.txt	3919	564	0.14	204
6375.txt	5173	843	0.16	173
1673.txt	3564	407	0.11	121
4381.txt	711	209	0.29	24
5934.txt	2024	682	0.34	73
5092.txt	1997	688	0.34	60
2790.txt	783	208	0.27	41
929.txt	3687	388	0.11	92
7064.txt	2922	1288	0.44	81
3011.txt	1684	599	0.36	65
4614.txt	2343	785	0.34	64
1404.txt	1953	431	0.22	69
394.txt	17259	1331	0.08	376
5233.txt	1935	557	0.29	66
1603.txt	1357	235	0.17	58
5187.txt	4198	877	0.21	133
211.txt	2534	87	0.03	78
6707.txt	30396	3294	0.11	840
6499.txt	466	176	0.38	18
2225.txt	2223	586	0.26	54
5479.txt	1422	453	0.32	52
4972.txt	2459	455	0.19	76
572.txt	4554	526	0.12	168
2085.txt	5120	662	0.13	178
695.txt	5299	437	0.08	183
5425.txt	1279	457	0.36	37
2750.txt	1844	714	0.39	66
5347.txt	2334	875	0.37	84
2603.txt	2057	803	0.39	67
3388.txt	1045	312	0.3	35
3816.txt	11371	2442	0.21	226
5375.txt	1726	664	0.38	64
274.txt	2364	79	0.03	61
5481.txt	3244	747	0.23	88
4083.txt	4135	813	0.2	116
3002.txt	4103	905	0.22	131
2425.txt	3076	575	0.19	113
4498.txt	8172	2464	0.3	221
1267.txt	10657	1024	0.1	318
4806.txt	2396	550	0.23	70
5939.txt	1878	781	0.42	60
2884.txt	3171	633	0.2	92
622.txt	6207	307	0.05	227
4468.txt	2473	524	0.21	75
354.txt	4225	655	0.16	107
528.txt	6546	462	0.07	181
6303.txt	1573	454	0.29	73
4549.txt	1198	467	0.39	48
2883.txt	1206	319	0.26	57
6040.txt	8075	1868	0.23	240
5821.txt	1542	438	0.28	112
6247.txt	620	298	0.48	31
6776.txt	7242	1031	0.14	284
643.txt	3921	424	0.11	132
7046.txt	2569	589	0.23	89
3235.txt	3903	853	0.22	119
2610.txt	1729	670	0.39	62
7056.txt	9334	2349	0.25	218
2981.txt	5938	902	0.15	185
4659.txt	14782	3922	0.27	460
7097.txt	2284	583	0.26	122
1992.txt	1755	410	0.23	59
3449.txt	4565	509	0.11	124
7015.txt	1144	475	0.42	55
3048.txt	2319	418	0.18	77
2084.txt	1421	326	0.23	66
3908.txt	3213	770	0.24	70
3580.txt	789	226	0.29	35
2862.txt	2685	607	0.23	84
3333.txt	1738	253	0.15	63
4997.txt	4462	1383	0.31	117
149.txt	2736	164	0.06	95
2493.txt	1283	512	0.4	52
1425.txt	3483	450	0.13	97
5304.txt	5523	2185	0.4	162
5842.txt	1794	465	0.26	77
1281.txt	3358	410	0.12	109
5901.txt	1056	431	0.41	47
4003.txt	3925	1754	0.45	116
5100.txt	2665	796	0.3	74
3644.txt	1608	321	0.2	49
6522.txt	1168	354	0.3	40
5159.txt	24286	5616	0.23	602
5366.txt	13286	3218	0.24	402
5197.txt	1123	574	0.51	38
133.txt	4116	233	0.06	112
6086.txt	3357	1195	0.36	101
829.txt	2907	400	0.14	90
3068.txt	3473	382	0.11	102
5174.txt	1270	482	0.38	42
5308.txt	4653	1543	0.33	143
5796.txt	2126	650	0.31	100
5091.txt	4404	990	0.22	124
1166.txt	3283	565	0.17	113
369.txt	2234	699	0.31	73
5963.txt	8654	1567	0.18	296
4402.txt	3842	916	0.24	117
4054.txt	3533	986	0.28	95
5987.txt	758	331	0.44	30
605.txt	12012	1069	0.09	348
2764.txt	888	306	0.34	38
1047.txt	3413	470	0.14	114
977.txt	5617	491	0.09	213
3891.txt	6656	1015	0.15	154
2861.txt	2298	374	0.16	98
58.txt	3009	89	0.03	87
6711.txt	3119	597	0.19	96
3741.txt	2470	759	0.31	81
1541.txt	1301	306	0.24	47
276.txt	1054	254	0.24	38
6398.txt	2459	384	0.16	68
6376.txt	7036	579	0.08	200
3913.txt	1629	550	0.34	50
850.txt	3846	410	0.11	139
6075.txt	2789	1044	0.37	78
6349.txt	2371	699	0.29	91
6514.txt	1931	592	0.31	54
4623.txt	4005	1983	0.5	168
1722.txt	1261	395	0.31	43
4703.txt	1787	494	0.28	44
781.txt	5224	434	0.08	159
1423.txt	6614	533	0.08	250
6119.txt	796	410	0.52	28
4794.txt	2336	729	0.31	73
1258.txt	3871	564	0.15	116
6254.txt	1826	726	0.4	56
682.txt	3948	487	0.12	132
4745.txt	2810	704	0.25	119
4571.txt	2376	784	0.33	94
467.txt	5132	520	0.1	133
6170.txt	1435	535	0.37	59
2936.txt	6483	1738	0.27	215
5356.txt	5128	1694	0.33	93
6441.txt	4802	801	0.17	155
4831.txt	4880	909	0.19	139
5891.txt	17764	4682	0.26	539
3331.txt	1512	633	0.42	54
4406.txt	4508	1253	0.28	127
2777.txt	1016	264	0.26	32
2575.txt	1779	488	0.27	50
577.txt	4572	639	0.14	162
5880.txt	3122	563	0.18	112
5956.txt	3422	1239	0.36	134
2105.txt	2492	235	0.09	71
3564.txt	2539	339	0.13	84
5156.txt	240	141	0.59	11
280.txt	13012	1458	0.11	334
3637.txt	2584	606	0.23	73
4490.txt	2456	749	0.3	68
6016.txt	9095	1567	0.17	382
6505.txt	3888	454	0.12	96
2845.txt	1085	208	0.19	48
4258.txt	3764	783	0.21	119
3456.txt	2061	460	0.22	54
1203.txt	3079	377	0.12	108
6855.txt	2909	1056	0.36	106
5415.txt	4103	1254	0.31	117
3632.txt	4792	1471	0.31	158
6880.txt	5158	812	0.16	150
1243.txt	378	130	0.34	18
1636.txt	17039	1797	0.11	509
842.txt	2545	246	0.1	82
803.txt	8925	918	0.1	261
4137.txt	2246	801	0.36	76
5639.txt	3516	1161	0.33	138
4026.txt	5609	2994	0.53	201
3508.txt	2359	577	0.24	98
3518.txt	3959	775	0.2	123
6534.txt	6165	1020	0.17	196
3676.txt	1939	624	0.32	81
6200.txt	3225	759	0.24	135
4133.txt	2996	741	0.25	84
4758.txt	3162	844	0.27	91
1481.txt	3781	805	0.21	98
6597.txt	1627	334	0.21	49
4500.txt	1166	486	0.42	39
6026.txt	4473	1144	0.26	113
5123.txt	770	324	0.42	41
4378.txt	3388	620	0.18	114
6698.txt	9637	2134	0.22	264
4719.txt	345	108	0.31	18
745.txt	24046	1808	0.08	685
3014.txt	5295	1015	0.19	209
1474.txt	1292	377	0.29	40
330.txt	4214	389	0.09	122
4056.txt	4382	1312	0.3	194
1996.txt	4246	1242	0.29	155
4403.txt	5867	1215	0.21	157
4814.txt	1773	622	0.35	49
2795.txt	1273	496	0.39	54
5345.txt	887	355	0.4	34
4529.txt	3249	904	0.28	112
1664.txt	5177	827	0.16	144
6650.txt	1464	644	0.44	53
6908.txt	5758	1599	0.28	172
2306.txt	9892	1481	0.15	317
1060.txt	2437	433	0.18	75
6230.txt	1844	511	0.28	70
3061.txt	3751	571	0.15	162
2298.txt	2715	347	0.13	92
6193.txt	3035	779	0.26	103
3294.txt	11333	2565	0.23	313
7123.txt	2175	692	0.32	57
3877.txt	2949	742	0.25	63
98.txt	1741	485	0.28	59
2281.txt	2964	716	0.24	101
6515.txt	5661	1263	0.22	182
5989.txt	3384	1324	0.39	153
6762.txt	9544	2264	0.24	212
1510.txt	1595	229	0.14	53
2143.txt	6731	552	0.08	161
6227.txt	10032	2023	0.2	305
6772.txt	3266	1368	0.42	88
5610.txt	1631	914	0.56	65
3281.txt	3900	389	0.1	128
5763.txt	3713	1019	0.27	139
4861.txt	25768	9970	0.39	413
607.txt	3228	397	0.12	104
7108.txt	712	226	0.32	30
5838.txt	5034	1072	0.21	141
3065.txt	2591	325	0.13	110
4065.txt	4365	1471	0.34	141
1563.txt	5636	605	0.11	187
6495.txt	1829	675	0.37	59
3504.txt	3244	413	0.13	91
3961.txt	1610	406	0.25	56
4929.txt	940	414	0.44	32
6236.txt	1147	417	0.36	41
1337.txt	5725	572	0.1	153
6559.txt	2237	660	0.3	74
6829.txt	21607	6979	0.32	663
3902.txt	998	401	0.4	33
4908.txt	3269	966	0.3	94
6162.txt	4352	900	0.21	117
80.txt	2275	493	0.22	76
6608.txt	1607	603	0.38	63
5400.txt	2128	727	0.34	78
4706.txt	3312	1093	0.33	87
1418.txt	3334	342	0.1	142
2134.txt	3692	434	0.12	143
5037.txt	2570	759	0.3	107
3669.txt	2938	723	0.25	76
3943.txt	1543	442	0.29	39
6865.txt	3052	739	0.24	103
5474.txt	7667	1779	0.23	203
122.txt	8888	662	0.07	271
678.txt	29707	1326	0.04	952
909.txt	11936	391	0.03	410
6428.txt	1951	345	0.18	75
1119.txt	2628	368	0.14	114
4447.txt	4934	1716	0.35	142
1544.txt	2261	286	0.13	68
2914.txt	1640	452	0.28	59
1033.txt	6120	665	0.11	165
584.txt	4791	631	0.13	131
5115.txt	1477	639	0.43	45
16.txt	3075	588	0.19	85
3829.txt	3568	786	0.22	111
6071.txt	2138	836	0.39	65
3884.txt	9017	1556	0.17	254
582.txt	4694	423	0.09	142
2318.txt	7884	1529	0.19	211
1821.txt	3512	285	0.08	119
26.txt	2605	124	0.05	59
2496.txt	7038	1620	0.23	223
6067.txt	1509	705	0.47	46
5393.txt	4211	1127	0.27	168
4580.txt	2709	1090	0.4	68
5001.txt	2871	1097	0.38	102
6114.txt	1083	393	0.36	40
3715.txt	3323	294	0.09	110
2582.txt	2592	676	0.26	89
154.txt	2948	143	0.05	64
5667.txt	3227	792	0.25	134
4630.txt	1047	331	0.32	31
6481.txt	833	237	0.28	30
2240.txt	2975	749	0.25	90
5860.txt	10712	1156	0.11	303
3368.txt	2133	539	0.25	71
4919.txt	27522	6041	0.22	886
5282.txt	3542	1156	0.33	112
4426.txt	3640	390	0.11	105
6546.txt	3881	787	0.2	122
1530.txt	2369	534	0.23	69
1601.txt	430	144	0.33	21
6794.txt	7435	1438	0.19	319
1851.txt	4090	500	0.12	152
1735.txt	2688	664	0.25	88
3674.txt	3701	937	0.25	105
6541.txt	7989	2356	0.29	287
5484.txt	574	179	0.31	26
4841.txt	4618	1217	0.26	129
1182.txt	1186	294	0.25	52
4658.txt	3471	864	0.25	108
6195.txt	352	185	0.53	18
2314.txt	7856	1142	0.15	266
6883.txt	1601	911	0.57	82
4307.txt	1987	576	0.29	62
5670.txt	5479	964	0.18	267
1222.txt	921	154	0.17	39
5119.txt	5457	1081	0.2	159
6044.txt	1799	443	0.25	54
3858.txt	5797	1674	0.29	226
1663.txt	5281	792	0.15	184
5323.txt	3635	1599	0.44	135
613.txt	4210	94	0.02	133
2629.txt	5458	944	0.17	135
5060.txt	8247	2227	0.27	259
5236.txt	2965	605	0.2	93
2756.txt	3314	477	0.14	123
5511.txt	767	448	0.58	35
4778.txt	16327	2364	0.14	437
5265.txt	926	256	0.28	43
3248.txt	3006	797	0.27	90
1358.txt	1989	279	0.14	83
2483.txt	4143	710	0.17	146
1591.txt	25819	1205	0.05	794
4113.txt	1482	550	0.37	42
3912.txt	4925	394	0.08	137
6618.txt	9661	1571	0.16	254
4923.txt	904	459	0.51	28
497.txt	3200	442	0.14	128
1652.txt	3226	525	0.16	101
724.txt	5460	763	0.14	144
1004.txt	1916	592	0.31	72
237.txt	3267	135	0.04	108
782.txt	3108	531	0.17	109
5832.txt	4787	706	0.15	181
3078.txt	4712	892	0.19	143
6196.txt	1173	291	0.25	46
5518.txt	2644	1089	0.41	76
3174.txt	7156	1340	0.19	291
3393.txt	4505	827	0.18	136
268.txt	1423	194	0.14	50
2214.txt	2280	509	0.22	67
3778.txt	2731	649	0.24	89
3557.txt	2257	567	0.25	68
5916.txt	3774	948	0.25	156
2827.txt	4844	605	0.12	204
531.txt	7917	480	0.06	216
1149.txt	2678	202	0.08	88
4288.txt	4128	1402	0.34	125
4222.txt	5523	1117	0.2	190
3887.txt	10571	1053	0.1	372
6373.txt	1933	624	0.32	68
1759.txt	4372	753	0.17	117
6271.txt	4110	1124	0.27	117
2671.txt	7167	1129	0.16	231
5361.txt	6339	2048	0.32	191
247.txt	2631	444	0.17	72
3049.txt	1221	242	0.2	42
1200.txt	3491	481	0.14	105
1616.txt	4560	613	0.13	123
3993.txt	3242	912	0.28	99
3673.txt	4035	509	0.13	148
5689.txt	1788	673	0.38	40
3118.txt	1524	326	0.21	60
1949.txt	1363	270	0.2	46
5135.txt	2961	650	0.22	118
6592.txt	4671	647	0.14	187
3774.txt	1928	453	0.23	64
35.txt	7246	387	0.05	183
2986.txt	1978	381	0.19	108
1812.txt	4082	508	0.12	164
1926.txt	4766	610	0.13	145
6297.txt	1345	542	0.4	44
6215.txt	2219	801	0.36	76
6856.txt	448	351	0.78	16
6088.txt	2605	683	0.26	73
6565.txt	5990	2178	0.36	238
5161.txt	1168	480	0.41	47
2381.txt	3518	512	0.15	111
4935.txt	3564	1249	0.35	90
344.txt	2632	432	0.16	55
3459.txt	10570	1491	0.14	326
1229.txt	3948	586	0.15	110
3027.txt	4573	674	0.15	172
995.txt	2238	342	0.15	63
1128.txt	2657	455	0.17	91
3386.txt	3045	1573	0.52	131
5739.txt	2409	497	0.21	65
5663.txt	9041	3096	0.34	262
667.txt	1514	278	0.18	56
450.txt	3040	374	0.12	89
6105.txt	5519	1166	0.21	246
1690.txt	39263	2316	0.06	1073
4694.txt	3449	937	0.27	88
1740.txt	1742	222	0.13	62
5283.txt	4474	807	0.18	135
3791.txt	3422	1110	0.32	117
4999.txt	7006	2640	0.38	222
3881.txt	9242	1552	0.17	275
5566.txt	3970	1106	0.28	134
3195.txt	5537	656	0.12	161
5181.txt	2234	830	0.37	62
5043.txt	3181	1531	0.48	100
307.txt	3078	716	0.23	95
4489.txt	2802	1020	0.36	103
7071.txt	3149	734	0.23	93
469.txt	9501	858	0.09	316
1050.txt	2171	434	0.2	77
287.txt	2820	331	0.12	84
3024.txt	5332	844	0.16	152
845.txt	5724	379	0.07	170
6615.txt	4059	1499	0.37	136
3895.txt	1625	407	0.25	48
1683.txt	1371	216	0.16	45
6228.txt	1037	412	0.4	38
384.txt	5048	523	0.1	158
3596.txt	2038	913	0.45	55
3934.txt	6421	463	0.07	115
4795.txt	5820	1100	0.19	149
1960.txt	2849	634	0.22	86
2367.txt	958	294	0.31	47
6579.txt	2040	1237	0.61	95
379.txt	1840	306	0.17	70
6640.txt	658	244	0.37	29
6609.txt	1250	355	0.28	43
4424.txt	2606	997	0.38	96
2967.txt	2377	335	0.14	87
2774.txt	1922	532	0.28	67
4439.txt	1388	696	0.5	53
4220.txt	14193	7020	0.49	414
3863.txt	3139	1146	0.37	114
366.txt	5116	547	0.11	139
4989.txt	3085	1059	0.34	56
4148.txt	7355	2083	0.28	233
6047.txt	1107	457	0.41	39
1889.txt	1352	463	0.34	46
889.txt	4229	770	0.18	114
6808.txt	8630	2580	0.3	371
4810.txt	2609	567	0.22	74
2434.txt	1924	347	0.18	82
6997.txt	28379	3290	0.12	899
6981.txt	6125	1812	0.3	148
2339.txt	3862	834	0.22	139
3495.txt	4324	612	0.14	137
1415.txt	2309	423	0.18	72
6353.txt	6729	810	0.12	194
2820.txt	1837	667	0.36	73
2177.txt	2785	616	0.22	92
6992.txt	2644	906	0.34	109
5517.txt	2230	316	0.14	78
1898.txt	3677	506	0.14	122
5563.txt	651	273	0.42	28
5276.txt	3368	1171	0.35	77
1037.txt	2453	436	0.18	75
4876.txt	4614	853	0.18	117
1271.txt	7558	708	0.09	205
4396.txt	787	214	0.27	37
2235.txt	2593	662	0.26	71
2063.txt	3055	878	0.29	80
6326.txt	5431	476	0.09	157
6430.txt	7528	1333	0.18	213
5388.txt	1958	841	0.43	71
2479.txt	11527	1448	0.13	346
6938.txt	22801	5294	0.23	692
1554.txt	3636	407	0.11	113
4213.txt	2042	1117	0.55	67
587.txt	4526	351	0.08	126
3752.txt	2252	675	0.3	67
5110.txt	6905	1335	0.19	212
3640.txt	642	163	0.25	27
5463.txt	2071	972	0.47	63
4599.txt	3073	750	0.24	95
458.txt	3663	549	0.15	144
4482.txt	12588	3991	0.32	392
2838.txt	3462	697	0.2	127
1773.txt	2220	504	0.23	65
3506.txt	2994	474	0.16	90
3140.txt	1458	658	0.45	51
1958.txt	7460	685	0.09	243
1483.txt	1389	216	0.16	50
6989.txt	2566	734	0.29	130
4300.txt	9590	1412	0.15	270
853.txt	2170	351	0.16	72
2653.txt	2646	672	0.25	81
2956.txt	1641	504	0.31	64
4992.txt	3191	978	0.31	97
5922.txt	2312	477	0.21	99
4527.txt	3853	1003	0.26	108
634.txt	3544	429	0.12	94
3197.txt	3987	663	0.17	131
4416.txt	3053	570	0.19	88
6190.txt	2502	799	0.32	97
797.txt	1978	226	0.11	69
6570.txt	1923	649	0.34	75
6965.txt	2089	891	0.43	76
5459.txt	3847	1280	0.33	197
663.txt	12955	953	0.07	333
6207.txt	2560	836	0.33	73
7039.txt	709	250	0.35	37
4723.txt	296	68	0.23	12
1883.txt	1898	350	0.18	59
3947.txt	3964	1090	0.27	127
3770.txt	6282	1590	0.25	173
424.txt	5726	340	0.06	166
6963.txt	1624	498	0.31	43
2648.txt	3998	517	0.13	98
4661.txt	1128	370	0.33	45
6915.txt	4769	1445	0.3	135
4441.txt	3050	995	0.33	115
449.txt	9328	681	0.07	299
6072.txt	1477	730	0.49	50
6884.txt	906	511	0.56	38
5272.txt	2938	1136	0.39	143
4674.txt	2893	819	0.28	55
725.txt	5738	532	0.09	227
758.txt	7604	518	0.07	164
460.txt	3971	309	0.08	148
3882.txt	1651	648	0.39	46
226.txt	1187	209	0.18	42
422.txt	7742	597	0.08	218
4417.txt	47208	8573	0.18	1201
5611.txt	3069	1085	0.35	104
5079.txt	1814	535	0.29	51
5919.txt	5899	1109	0.19	145
1384.txt	22869	697	0.03	575
239.txt	5154	300	0.06	153
5671.txt	3338	1150	0.34	107
5087.txt	3182	993	0.31	100
2743.txt	1863	424	0.23	57
1095.txt	3025	244	0.08	80
3867.txt	1882	338	0.18	78
744.txt	5057	518	0.1	132
2558.txt	3983	1100	0.28	167
1158.txt	1483	300	0.2	51
6951.txt	1653	417	0.25	52
4456.txt	1670	592	0.35	74
1259.txt	5350	566	0.11	157
6656.txt	2235	778	0.35	71
6154.txt	4128	1033	0.25	161
4209.txt	2996	878	0.29	105
5164.txt	3837	862	0.22	125
359.txt	7427	646	0.09	203
3212.txt	2454	1530	0.62	95
1068.txt	2170	162	0.07	69
1448.txt	2222	326	0.15	64
3440.txt	10130	1862	0.18	303
4150.txt	9202	840	0.09	325
3349.txt	1192	258	0.22	53
2637.txt	1779	476	0.27	55
2411.txt	5184	955	0.18	199
6111.txt	2105	660	0.31	75
6835.txt	2514	1054	0.42	122
3332.txt	5690	909	0.16	199
6050.txt	6516	1611	0.25	232
11.txt	23943	2575	0.11	621
1786.txt	2767	587	0.21	99
2190.txt	5009	590	0.12	152
2187.txt	3207	852	0.27	125
206.txt	10690	398	0.04	322
5047.txt	2340	993	0.42	64
173.txt	6811	635	0.09	184
5485.txt	4327	1411	0.33	176
6713.txt	4286	960	0.22	161
3086.txt	5204	864	0.17	157
212.txt	3791	278	0.07	102
2682.txt	3238	1073	0.33	135
604.txt	3639	460	0.13	126
4337.txt	776	322	0.41	27
4318.txt	19285	3545	0.18	520
6922.txt	1981	1317	0.66	66
4062.txt	5554	1774	0.32	213
616.txt	4501	405	0.09	144
